station_id	stationname	date	daytype	rides
40770	Lawrence	11/01/2021	W	0
40770	Lawrence	11/02/2021	W	0
40770	Lawrence	11/03/2021	W	0
40770	Lawrence	11/04/2021	W	0
40770	Lawrence	11/05/2021	W	0
40770	Lawrence	11/06/2021	A	0
40770	Lawrence	11/07/2021	U	0
40770	Lawrence	11/08/2021	W	0
40770	Lawrence	11/09/2021	W	0
40770	Lawrence	11/10/2021	W	0
40770	Lawrence	11/11/2021	W	0
40770	Lawrence	11/12/2021	W	0
40770	Lawrence	11/13/2021	A	0
40770	Lawrence	11/14/2021	U	0
40770	Lawrence	11/15/2021	W	0
40770	Lawrence	11/16/2021	W	0
40770	Lawrence	11/17/2021	W	0
40770	Lawrence	11/18/2021	W	0
40770	Lawrence	11/19/2021	W	0
40770	Lawrence	11/20/2021	A	0
40770	Lawrence	11/21/2021	U	0
40770	Lawrence	11/22/2021	W	0
40770	Lawrence	11/23/2021	W	0
40770	Lawrence	11/24/2021	W	0
40770	Lawrence	11/25/2021	U	0
40770	Lawrence	11/26/2021	W	0
40770	Lawrence	11/27/2021	A	0
40770	Lawrence	11/28/2021	U	0
40770	Lawrence	11/29/2021	W	0
40770	Lawrence	11/30/2021	W	0
40780	Central Park	11/01/2021	W	592
40780	Central Park	11/02/2021	W	626
40780	Central Park	11/03/2021	W	677
40780	Central Park	11/04/2021	W	599
40780	Central Park	11/05/2021	W	551
40780	Central Park	11/06/2021	A	373
40780	Central Park	11/07/2021	U	296
40780	Central Park	11/08/2021	W	581
40780	Central Park	11/09/2021	W	601
40780	Central Park	11/10/2021	W	621
40780	Central Park	11/11/2021	W	477
40780	Central Park	11/12/2021	W	532
40780	Central Park	11/13/2021	A	336
40780	Central Park	11/14/2021	U	296
40780	Central Park	11/15/2021	W	548
40780	Central Park	11/16/2021	W	583
40780	Central Park	11/17/2021	W	632
40780	Central Park	11/18/2021	W	568
40780	Central Park	11/19/2021	W	612
40780	Central Park	11/20/2021	A	474
40780	Central Park	11/21/2021	U	301
40780	Central Park	11/22/2021	W	577
40780	Central Park	11/23/2021	W	590
40780	Central Park	11/24/2021	W	512
40780	Central Park	11/25/2021	U	210
40780	Central Park	11/26/2021	W	402
40780	Central Park	11/27/2021	A	389
40780	Central Park	11/28/2021	U	307
40780	Central Park	11/29/2021	W	526
40780	Central Park	11/30/2021	W	611
40790	Monroe/Dearborn	11/01/2021	W	2462
40790	Monroe/Dearborn	11/02/2021	W	2758
40790	Monroe/Dearborn	11/03/2021	W	2734
40790	Monroe/Dearborn	11/04/2021	W	2748
40790	Monroe/Dearborn	11/05/2021	W	2160
40790	Monroe/Dearborn	11/06/2021	A	1041
40790	Monroe/Dearborn	11/07/2021	U	984
40790	Monroe/Dearborn	11/08/2021	W	2518
40790	Monroe/Dearborn	11/09/2021	W	2790
40790	Monroe/Dearborn	11/10/2021	W	2808
40790	Monroe/Dearborn	11/11/2021	W	2222
40790	Monroe/Dearborn	11/12/2021	W	2055
40790	Monroe/Dearborn	11/13/2021	A	1079
40790	Monroe/Dearborn	11/14/2021	U	866
40790	Monroe/Dearborn	11/15/2021	W	2468
40790	Monroe/Dearborn	11/16/2021	W	2854
40790	Monroe/Dearborn	11/17/2021	W	2713
40790	Monroe/Dearborn	11/18/2021	W	2856
40790	Monroe/Dearborn	11/19/2021	W	2619
40790	Monroe/Dearborn	11/20/2021	A	1482
40790	Monroe/Dearborn	11/21/2021	U	1015
40790	Monroe/Dearborn	11/22/2021	W	2353
40790	Monroe/Dearborn	11/23/2021	W	2377
40790	Monroe/Dearborn	11/24/2021	W	1725
40790	Monroe/Dearborn	11/25/2021	U	477
40790	Monroe/Dearborn	11/26/2021	W	1052
40790	Monroe/Dearborn	11/27/2021	A	1035
40790	Monroe/Dearborn	11/28/2021	U	674
40790	Monroe/Dearborn	11/29/2021	W	2286
40790	Monroe/Dearborn	11/30/2021	W	2751
40800	Sedgwick	11/01/2021	W	1746
40800	Sedgwick	11/02/2021	W	1858
40800	Sedgwick	11/03/2021	W	2044
40800	Sedgwick	11/04/2021	W	2109
40800	Sedgwick	11/05/2021	W	1881
40800	Sedgwick	11/06/2021	A	1689
40800	Sedgwick	11/07/2021	U	1095
40800	Sedgwick	11/08/2021	W	1709
40800	Sedgwick	11/09/2021	W	2025
40800	Sedgwick	11/10/2021	W	2085
40800	Sedgwick	11/11/2021	W	1746
40800	Sedgwick	11/12/2021	W	1708
40800	Sedgwick	11/13/2021	A	1425
40800	Sedgwick	11/14/2021	U	890
40800	Sedgwick	11/15/2021	W	1690
40800	Sedgwick	11/16/2021	W	2009
40800	Sedgwick	11/17/2021	W	1923
40800	Sedgwick	11/18/2021	W	2069
40800	Sedgwick	11/19/2021	W	1995
40800	Sedgwick	11/20/2021	A	1726
40800	Sedgwick	11/21/2021	U	1036
40800	Sedgwick	11/22/2021	W	1588
40800	Sedgwick	11/23/2021	W	1649
40800	Sedgwick	11/24/2021	W	1306
40800	Sedgwick	11/25/2021	U	448
40800	Sedgwick	11/26/2021	W	893
40800	Sedgwick	11/27/2021	A	919
40800	Sedgwick	11/28/2021	U	729
40800	Sedgwick	11/29/2021	W	1593
40800	Sedgwick	11/30/2021	W	1988
40810	Medical Center	11/01/2021	W	1587
40810	Medical Center	11/02/2021	W	1583
40810	Medical Center	11/03/2021	W	1689
40810	Medical Center	11/04/2021	W	1554
40810	Medical Center	11/05/2021	W	1363
40810	Medical Center	11/06/2021	A	783
40810	Medical Center	11/07/2021	U	512
40810	Medical Center	11/08/2021	W	1750
40810	Medical Center	11/09/2021	W	1685
40810	Medical Center	11/10/2021	W	1873
40810	Medical Center	11/11/2021	W	991
40810	Medical Center	11/12/2021	W	1511
40810	Medical Center	11/13/2021	A	493
40810	Medical Center	11/14/2021	U	370
40810	Medical Center	11/15/2021	W	1611
40810	Medical Center	11/16/2021	W	1622
40810	Medical Center	11/17/2021	W	1483
40810	Medical Center	11/18/2021	W	1416
40810	Medical Center	11/19/2021	W	1394
40810	Medical Center	11/20/2021	A	703
40810	Medical Center	11/21/2021	U	608
40810	Medical Center	11/22/2021	W	1706
40810	Medical Center	11/23/2021	W	1432
40810	Medical Center	11/24/2021	W	1139
40810	Medical Center	11/25/2021	U	330
40810	Medical Center	11/26/2021	W	766
40810	Medical Center	11/27/2021	A	577
40810	Medical Center	11/28/2021	U	492
40810	Medical Center	11/29/2021	W	1617
40810	Medical Center	11/30/2021	W	1457
40820	Rosemont	11/01/2021	W	2684
40820	Rosemont	11/02/2021	W	2697
40820	Rosemont	11/03/2021	W	2839
40820	Rosemont	11/04/2021	W	2992
40820	Rosemont	11/05/2021	W	2963
40820	Rosemont	11/06/2021	A	1994
40820	Rosemont	11/07/2021	U	1527
40820	Rosemont	11/08/2021	W	2692
40820	Rosemont	11/09/2021	W	2799
40820	Rosemont	11/10/2021	W	2844
40820	Rosemont	11/11/2021	W	2704
40820	Rosemont	11/12/2021	W	2675
40820	Rosemont	11/13/2021	A	1906
40820	Rosemont	11/14/2021	U	1298
40820	Rosemont	11/15/2021	W	2597
40820	Rosemont	11/16/2021	W	2711
40820	Rosemont	11/17/2021	W	2743
40820	Rosemont	11/18/2021	W	2751
40820	Rosemont	11/19/2021	W	2962
40820	Rosemont	11/20/2021	A	2219
40820	Rosemont	11/21/2021	U	1586
40820	Rosemont	11/22/2021	W	2588
40820	Rosemont	11/23/2021	W	2772
40820	Rosemont	11/24/2021	W	2740
40820	Rosemont	11/25/2021	U	1101
40820	Rosemont	11/26/2021	W	2422
40820	Rosemont	11/27/2021	A	1971
40820	Rosemont	11/28/2021	U	1495
40820	Rosemont	11/29/2021	W	2575
40820	Rosemont	11/30/2021	W	2700
40830	18th	11/01/2021	W	1017
40830	18th	11/02/2021	W	1111
40830	18th	11/03/2021	W	1068
40830	18th	11/04/2021	W	1109
40830	18th	11/05/2021	W	1084
40830	18th	11/06/2021	A	877
40830	18th	11/07/2021	U	717
40830	18th	11/08/2021	W	956
40830	18th	11/09/2021	W	1037
40830	18th	11/10/2021	W	1097
40830	18th	11/11/2021	W	940
40830	18th	11/12/2021	W	1021
40830	18th	11/13/2021	A	858
40830	18th	11/14/2021	U	574
40830	18th	11/15/2021	W	889
40830	18th	11/16/2021	W	1018
40830	18th	11/17/2021	W	1003
40830	18th	11/18/2021	W	1082
40830	18th	11/19/2021	W	1243
40830	18th	11/20/2021	A	821
40830	18th	11/21/2021	U	558
40830	18th	11/22/2021	W	903
40830	18th	11/23/2021	W	992
40830	18th	11/24/2021	W	942
40830	18th	11/25/2021	U	362
40830	18th	11/26/2021	W	667
40830	18th	11/27/2021	A	709
40830	18th	11/28/2021	U	618
40830	18th	11/29/2021	W	876
40830	18th	11/30/2021	W	1035
40840	South Boulevard	11/01/2021	W	333
40840	South Boulevard	11/02/2021	W	359
40840	South Boulevard	11/03/2021	W	335
40840	South Boulevard	11/04/2021	W	367
40840	South Boulevard	11/05/2021	W	352
40840	South Boulevard	11/06/2021	A	258
40840	South Boulevard	11/07/2021	U	152
40840	South Boulevard	11/08/2021	W	334
40840	South Boulevard	11/09/2021	W	354
40840	South Boulevard	11/10/2021	W	398
40840	South Boulevard	11/11/2021	W	327
40840	South Boulevard	11/12/2021	W	291
40840	South Boulevard	11/13/2021	A	219
40840	South Boulevard	11/14/2021	U	129
40840	South Boulevard	11/15/2021	W	319
40840	South Boulevard	11/16/2021	W	354
40840	South Boulevard	11/17/2021	W	334
40840	South Boulevard	11/18/2021	W	324
40840	South Boulevard	11/19/2021	W	357
40840	South Boulevard	11/20/2021	A	265
40840	South Boulevard	11/21/2021	U	179
40840	South Boulevard	11/22/2021	W	330
40840	South Boulevard	11/23/2021	W	380
40840	South Boulevard	11/24/2021	W	311
40840	South Boulevard	11/25/2021	U	89
40840	South Boulevard	11/26/2021	W	206
40840	South Boulevard	11/27/2021	A	177
40840	South Boulevard	11/28/2021	U	148
40840	South Boulevard	11/29/2021	W	319
40840	South Boulevard	11/30/2021	W	365
40850	Library	11/01/2021	W	2421
40850	Library	11/02/2021	W	2407
40850	Library	11/03/2021	W	2529
40850	Library	11/04/2021	W	2345
40850	Library	11/05/2021	W	1792
40850	Library	11/06/2021	A	1134
40850	Library	11/07/2021	U	1040
40850	Library	11/08/2021	W	2372
40850	Library	11/09/2021	W	2411
40850	Library	11/10/2021	W	2473
40850	Library	11/11/2021	W	1949
40850	Library	11/12/2021	W	1778
40850	Library	11/13/2021	A	1099
40850	Library	11/14/2021	U	619
40850	Library	11/15/2021	W	2203
40850	Library	11/16/2021	W	2279
40850	Library	11/17/2021	W	2198
40850	Library	11/18/2021	W	1792
40850	Library	11/19/2021	W	1915
40850	Library	11/20/2021	A	1002
40850	Library	11/21/2021	U	850
40850	Library	11/22/2021	W	1842
40850	Library	11/23/2021	W	1907
40850	Library	11/24/2021	W	1241
40850	Library	11/25/2021	U	648
40850	Library	11/26/2021	W	735
40850	Library	11/27/2021	A	698
40850	Library	11/28/2021	U	625
40850	Library	11/29/2021	W	1880
40850	Library	11/30/2021	W	1883
40870	Francisco	11/01/2021	W	683
40870	Francisco	11/02/2021	W	775
40870	Francisco	11/03/2021	W	810
40870	Francisco	11/04/2021	W	749
40870	Francisco	11/05/2021	W	728
40870	Francisco	11/06/2021	A	456
40870	Francisco	11/07/2021	U	301
40870	Francisco	11/08/2021	W	694
40870	Francisco	11/09/2021	W	796
40870	Francisco	11/10/2021	W	765
40870	Francisco	11/11/2021	W	665
40870	Francisco	11/12/2021	W	696
40870	Francisco	11/13/2021	A	456
40870	Francisco	11/14/2021	U	255
40870	Francisco	11/15/2021	W	677
40870	Francisco	11/16/2021	W	757
40870	Francisco	11/17/2021	W	769
40870	Francisco	11/18/2021	W	741
40870	Francisco	11/19/2021	W	803
40870	Francisco	11/20/2021	A	529
40870	Francisco	11/21/2021	U	302
40870	Francisco	11/22/2021	W	654
40870	Francisco	11/23/2021	W	731
40870	Francisco	11/24/2021	W	583
40870	Francisco	11/25/2021	U	158
40870	Francisco	11/26/2021	W	434
40870	Francisco	11/27/2021	A	395
40870	Francisco	11/28/2021	U	310
40870	Francisco	11/29/2021	W	696
40870	Francisco	11/30/2021	W	766
40880	Thorndale	11/01/2021	W	1296
40880	Thorndale	11/02/2021	W	1434
40880	Thorndale	11/03/2021	W	1416
40880	Thorndale	11/04/2021	W	1412
40880	Thorndale	11/05/2021	W	1277
40880	Thorndale	11/06/2021	A	1077
40880	Thorndale	11/07/2021	U	843
40880	Thorndale	11/08/2021	W	1396
40880	Thorndale	11/09/2021	W	1472
40880	Thorndale	11/10/2021	W	1491
40880	Thorndale	11/11/2021	W	1054
40880	Thorndale	11/12/2021	W	1218
40880	Thorndale	11/13/2021	A	983
40880	Thorndale	11/14/2021	U	717
40880	Thorndale	11/15/2021	W	1332
40880	Thorndale	11/16/2021	W	1439
40880	Thorndale	11/17/2021	W	1377
40880	Thorndale	11/18/2021	W	1266
40880	Thorndale	11/19/2021	W	1508
40880	Thorndale	11/20/2021	A	1127
40880	Thorndale	11/21/2021	U	785
40880	Thorndale	11/22/2021	W	1356
40880	Thorndale	11/23/2021	W	1390
40880	Thorndale	11/24/2021	W	1072
40880	Thorndale	11/25/2021	U	442
40880	Thorndale	11/26/2021	W	814
40880	Thorndale	11/27/2021	A	765
40880	Thorndale	11/28/2021	U	632
40880	Thorndale	11/29/2021	W	1253
40880	Thorndale	11/30/2021	W	1371
40890	O'Hare Airport	11/01/2021	W	6644
40890	O'Hare Airport	11/02/2021	W	5207
40890	O'Hare Airport	11/03/2021	W	5046
40890	O'Hare Airport	11/04/2021	W	6165
40890	O'Hare Airport	11/05/2021	W	7724
40890	O'Hare Airport	11/06/2021	A	4982
40890	O'Hare Airport	11/07/2021	U	6304
40890	O'Hare Airport	11/08/2021	W	6431
40890	O'Hare Airport	11/09/2021	W	5212
40890	O'Hare Airport	11/10/2021	W	5416
40890	O'Hare Airport	11/11/2021	W	7134
40890	O'Hare Airport	11/12/2021	W	7614
40890	O'Hare Airport	11/13/2021	A	5047
40890	O'Hare Airport	11/14/2021	U	6014
40890	O'Hare Airport	11/15/2021	W	6357
40890	O'Hare Airport	11/16/2021	W	5539
40890	O'Hare Airport	11/17/2021	W	5364
40890	O'Hare Airport	11/18/2021	W	5969
40890	O'Hare Airport	11/19/2021	W	7172
40890	O'Hare Airport	11/20/2021	A	5336
40890	O'Hare Airport	11/21/2021	U	5347
40890	O'Hare Airport	11/22/2021	W	5788
40890	O'Hare Airport	11/23/2021	W	5997
40890	O'Hare Airport	11/24/2021	W	6733
40890	O'Hare Airport	11/25/2021	U	4606
40890	O'Hare Airport	11/26/2021	W	6214
40890	O'Hare Airport	11/27/2021	A	7921
40890	O'Hare Airport	11/28/2021	U	9381
40890	O'Hare Airport	11/29/2021	W	8069
40890	O'Hare Airport	11/30/2021	W	6861
40900	Howard	11/01/2021	W	2384
40900	Howard	11/02/2021	W	2550
40900	Howard	11/03/2021	W	2710
40900	Howard	11/04/2021	W	2679
40900	Howard	11/05/2021	W	2652
40900	Howard	11/06/2021	A	1940
40900	Howard	11/07/2021	U	1464
40900	Howard	11/08/2021	W	2502
40900	Howard	11/09/2021	W	2652
40900	Howard	11/10/2021	W	2689
40900	Howard	11/11/2021	W	2398
40900	Howard	11/12/2021	W	2517
40900	Howard	11/13/2021	A	1884
40900	Howard	11/14/2021	U	1413
40900	Howard	11/15/2021	W	2429
40900	Howard	11/16/2021	W	2680
40900	Howard	11/17/2021	W	2608
40900	Howard	11/18/2021	W	2621
40900	Howard	11/19/2021	W	2662
40900	Howard	11/20/2021	A	2167
40900	Howard	11/21/2021	U	1490
40900	Howard	11/22/2021	W	2342
40900	Howard	11/23/2021	W	2561
40900	Howard	11/24/2021	W	2397
40900	Howard	11/25/2021	U	1063
40900	Howard	11/26/2021	W	1724
40900	Howard	11/27/2021	A	1616
40900	Howard	11/28/2021	U	1347
40900	Howard	11/29/2021	W	2345
40900	Howard	11/30/2021	W	2557
40910	63rd-Dan Ryan	11/01/2021	W	1266
40910	63rd-Dan Ryan	11/02/2021	W	1359
40910	63rd-Dan Ryan	11/03/2021	W	1359
40910	63rd-Dan Ryan	11/04/2021	W	1311
40910	63rd-Dan Ryan	11/05/2021	W	1217
40910	63rd-Dan Ryan	11/06/2021	A	925
40910	63rd-Dan Ryan	11/07/2021	U	840
40910	63rd-Dan Ryan	11/08/2021	W	1271
40910	63rd-Dan Ryan	11/09/2021	W	1360
40910	63rd-Dan Ryan	11/10/2021	W	1348
40910	63rd-Dan Ryan	11/11/2021	W	1054
40910	63rd-Dan Ryan	11/12/2021	W	1176
40910	63rd-Dan Ryan	11/13/2021	A	806
40910	63rd-Dan Ryan	11/14/2021	U	743
40910	63rd-Dan Ryan	11/15/2021	W	1224
40910	63rd-Dan Ryan	11/16/2021	W	1341
40910	63rd-Dan Ryan	11/17/2021	W	1251
40910	63rd-Dan Ryan	11/18/2021	W	1277
40910	63rd-Dan Ryan	11/19/2021	W	1310
40910	63rd-Dan Ryan	11/20/2021	A	980
40910	63rd-Dan Ryan	11/21/2021	U	843
40910	63rd-Dan Ryan	11/22/2021	W	1293
40910	63rd-Dan Ryan	11/23/2021	W	1272
40910	63rd-Dan Ryan	11/24/2021	W	1134
40910	63rd-Dan Ryan	11/25/2021	U	612
40910	63rd-Dan Ryan	11/26/2021	W	898
40910	63rd-Dan Ryan	11/27/2021	A	832
40910	63rd-Dan Ryan	11/28/2021	U	768
40910	63rd-Dan Ryan	11/29/2021	W	1178
40910	63rd-Dan Ryan	11/30/2021	W	1281
40920	Pulaski-Forest Park	11/01/2021	W	979
40940	Halsted/63rd	11/21/2021	U	102
40920	Pulaski-Forest Park	11/02/2021	W	997
40920	Pulaski-Forest Park	11/03/2021	W	1036
40920	Pulaski-Forest Park	11/04/2021	W	1011
40920	Pulaski-Forest Park	11/05/2021	W	1025
40920	Pulaski-Forest Park	11/06/2021	A	802
40920	Pulaski-Forest Park	11/07/2021	U	676
40920	Pulaski-Forest Park	11/08/2021	W	1009
40920	Pulaski-Forest Park	11/09/2021	W	972
40920	Pulaski-Forest Park	11/10/2021	W	1036
40920	Pulaski-Forest Park	11/11/2021	W	893
40920	Pulaski-Forest Park	11/12/2021	W	976
40920	Pulaski-Forest Park	11/13/2021	A	799
40920	Pulaski-Forest Park	11/14/2021	U	655
40920	Pulaski-Forest Park	11/15/2021	W	939
40920	Pulaski-Forest Park	11/16/2021	W	991
40920	Pulaski-Forest Park	11/17/2021	W	914
40920	Pulaski-Forest Park	11/18/2021	W	941
40920	Pulaski-Forest Park	11/19/2021	W	988
40920	Pulaski-Forest Park	11/20/2021	A	794
40920	Pulaski-Forest Park	11/21/2021	U	706
40920	Pulaski-Forest Park	11/22/2021	W	863
40920	Pulaski-Forest Park	11/23/2021	W	873
40920	Pulaski-Forest Park	11/24/2021	W	956
40920	Pulaski-Forest Park	11/25/2021	U	606
40920	Pulaski-Forest Park	11/26/2021	W	753
40920	Pulaski-Forest Park	11/27/2021	A	732
40920	Pulaski-Forest Park	11/28/2021	U	687
40920	Pulaski-Forest Park	11/29/2021	W	921
40920	Pulaski-Forest Park	11/30/2021	W	948
40930	Midway Airport	11/01/2021	W	4249
40930	Midway Airport	11/02/2021	W	4162
40930	Midway Airport	11/03/2021	W	4198
40930	Midway Airport	11/04/2021	W	4572
40930	Midway Airport	11/05/2021	W	4379
40930	Midway Airport	11/06/2021	A	2044
40930	Midway Airport	11/07/2021	U	1857
40930	Midway Airport	11/08/2021	W	4227
40930	Midway Airport	11/09/2021	W	4092
40930	Midway Airport	11/10/2021	W	4220
40930	Midway Airport	11/11/2021	W	3651
40930	Midway Airport	11/12/2021	W	3978
40930	Midway Airport	11/13/2021	A	1940
40930	Midway Airport	11/14/2021	U	1629
40930	Midway Airport	11/15/2021	W	4167
40930	Midway Airport	11/16/2021	W	4144
40930	Midway Airport	11/17/2021	W	4005
40930	Midway Airport	11/18/2021	W	4026
40930	Midway Airport	11/19/2021	W	4764
40930	Midway Airport	11/20/2021	A	2683
40930	Midway Airport	11/21/2021	U	1783
40930	Midway Airport	11/22/2021	W	3860
40930	Midway Airport	11/23/2021	W	4158
40930	Midway Airport	11/24/2021	W	3437
40930	Midway Airport	11/25/2021	U	1153
40930	Midway Airport	11/26/2021	W	2601
40930	Midway Airport	11/27/2021	A	2617
40930	Midway Airport	11/28/2021	U	2780
40930	Midway Airport	11/29/2021	W	4534
40930	Midway Airport	11/30/2021	W	4421
40940	Halsted/63rd	11/01/2021	W	256
40940	Halsted/63rd	11/02/2021	W	244
40940	Halsted/63rd	11/03/2021	W	268
40940	Halsted/63rd	11/04/2021	W	230
40940	Halsted/63rd	11/05/2021	W	231
40940	Halsted/63rd	11/06/2021	A	175
40940	Halsted/63rd	11/07/2021	U	115
40940	Halsted/63rd	11/08/2021	W	264
40940	Halsted/63rd	11/09/2021	W	274
40940	Halsted/63rd	11/10/2021	W	273
40940	Halsted/63rd	11/11/2021	W	211
40940	Halsted/63rd	11/12/2021	W	211
40940	Halsted/63rd	11/13/2021	A	135
40940	Halsted/63rd	11/14/2021	U	85
40940	Halsted/63rd	11/15/2021	W	256
40940	Halsted/63rd	11/16/2021	W	252
40940	Halsted/63rd	11/17/2021	W	264
40940	Halsted/63rd	11/18/2021	W	246
40940	Halsted/63rd	11/19/2021	W	241
40940	Halsted/63rd	11/20/2021	A	153
40940	Halsted/63rd	11/22/2021	W	246
40940	Halsted/63rd	11/23/2021	W	264
40940	Halsted/63rd	11/24/2021	W	200
40940	Halsted/63rd	11/25/2021	U	78
40940	Halsted/63rd	11/26/2021	W	129
40940	Halsted/63rd	11/27/2021	A	127
40940	Halsted/63rd	11/28/2021	U	113
40940	Halsted/63rd	11/29/2021	W	206
40940	Halsted/63rd	11/30/2021	W	241
40960	Pulaski-Orange	11/01/2021	W	2845
40960	Pulaski-Orange	11/02/2021	W	3008
40960	Pulaski-Orange	11/03/2021	W	2974
40960	Pulaski-Orange	11/04/2021	W	3073
40960	Pulaski-Orange	11/05/2021	W	2396
40960	Pulaski-Orange	11/06/2021	A	1269
40960	Pulaski-Orange	11/07/2021	U	1010
40960	Pulaski-Orange	11/08/2021	W	2958
40960	Pulaski-Orange	11/09/2021	W	3051
40960	Pulaski-Orange	11/10/2021	W	3147
40960	Pulaski-Orange	11/11/2021	W	2040
40960	Pulaski-Orange	11/12/2021	W	2323
40960	Pulaski-Orange	11/13/2021	A	1165
40960	Pulaski-Orange	11/14/2021	U	728
40960	Pulaski-Orange	11/15/2021	W	2812
40960	Pulaski-Orange	11/16/2021	W	2917
40960	Pulaski-Orange	11/17/2021	W	2952
40960	Pulaski-Orange	11/18/2021	W	2557
40960	Pulaski-Orange	11/19/2021	W	3331
40960	Pulaski-Orange	11/20/2021	A	1572
40960	Pulaski-Orange	11/21/2021	U	1031
40960	Pulaski-Orange	11/22/2021	W	2761
40960	Pulaski-Orange	11/23/2021	W	2857
40960	Pulaski-Orange	11/24/2021	W	2110
40960	Pulaski-Orange	11/25/2021	U	612
40960	Pulaski-Orange	11/26/2021	W	1329
40960	Pulaski-Orange	11/27/2021	A	1293
40960	Pulaski-Orange	11/28/2021	U	970
40960	Pulaski-Orange	11/29/2021	W	2758
40960	Pulaski-Orange	11/30/2021	W	2984
40970	Cicero-Forest Park	11/01/2021	W	616
40970	Cicero-Forest Park	11/02/2021	W	634
40970	Cicero-Forest Park	11/03/2021	W	662
40970	Cicero-Forest Park	11/04/2021	W	673
40970	Cicero-Forest Park	11/05/2021	W	623
40970	Cicero-Forest Park	11/06/2021	A	458
40970	Cicero-Forest Park	11/07/2021	U	359
40970	Cicero-Forest Park	11/08/2021	W	705
40970	Cicero-Forest Park	11/09/2021	W	681
40970	Cicero-Forest Park	11/10/2021	W	629
40970	Cicero-Forest Park	11/11/2021	W	518
40970	Cicero-Forest Park	11/12/2021	W	588
40970	Cicero-Forest Park	11/13/2021	A	430
40970	Cicero-Forest Park	11/14/2021	U	250
40970	Cicero-Forest Park	11/15/2021	W	585
40970	Cicero-Forest Park	11/16/2021	W	643
40970	Cicero-Forest Park	11/17/2021	W	664
40970	Cicero-Forest Park	11/18/2021	W	566
40970	Cicero-Forest Park	11/19/2021	W	643
40970	Cicero-Forest Park	11/20/2021	A	414
40970	Cicero-Forest Park	11/21/2021	U	321
40970	Cicero-Forest Park	11/22/2021	W	616
40970	Cicero-Forest Park	11/23/2021	W	655
40970	Cicero-Forest Park	11/24/2021	W	546
40970	Cicero-Forest Park	11/25/2021	U	284
40970	Cicero-Forest Park	11/26/2021	W	393
40970	Cicero-Forest Park	11/27/2021	A	343
40970	Cicero-Forest Park	11/28/2021	U	305
40970	Cicero-Forest Park	11/29/2021	W	548
40970	Cicero-Forest Park	11/30/2021	W	627
40980	Harlem-Forest Park	11/01/2021	W	520
40980	Harlem-Forest Park	11/02/2021	W	499
40980	Harlem-Forest Park	11/03/2021	W	508
40980	Harlem-Forest Park	11/04/2021	W	555
40980	Harlem-Forest Park	11/05/2021	W	482
40980	Harlem-Forest Park	11/06/2021	A	289
40980	Harlem-Forest Park	11/07/2021	U	186
40980	Harlem-Forest Park	11/08/2021	W	445
40980	Harlem-Forest Park	11/09/2021	W	491
40980	Harlem-Forest Park	11/10/2021	W	491
40980	Harlem-Forest Park	11/11/2021	W	464
40980	Harlem-Forest Park	11/12/2021	W	470
40980	Harlem-Forest Park	11/13/2021	A	255
40980	Harlem-Forest Park	11/14/2021	U	153
40980	Harlem-Forest Park	11/15/2021	W	413
40980	Harlem-Forest Park	11/16/2021	W	465
40980	Harlem-Forest Park	11/17/2021	W	511
40980	Harlem-Forest Park	11/18/2021	W	472
40980	Harlem-Forest Park	11/19/2021	W	473
40980	Harlem-Forest Park	11/20/2021	A	274
40980	Harlem-Forest Park	11/21/2021	U	177
40980	Harlem-Forest Park	11/22/2021	W	463
40980	Harlem-Forest Park	11/23/2021	W	489
40980	Harlem-Forest Park	11/24/2021	W	461
40980	Harlem-Forest Park	11/25/2021	U	154
40980	Harlem-Forest Park	11/26/2021	W	228
40980	Harlem-Forest Park	11/27/2021	A	195
40980	Harlem-Forest Park	11/28/2021	U	147
40980	Harlem-Forest Park	11/29/2021	W	390
40980	Harlem-Forest Park	11/30/2021	W	473
40990	69th	11/01/2021	W	2052
40990	69th	11/02/2021	W	2131
40990	69th	11/03/2021	W	2154
40990	69th	11/04/2021	W	2170
40990	69th	11/05/2021	W	2045
40990	69th	11/06/2021	A	1553
40990	69th	11/07/2021	U	1166
40990	69th	11/08/2021	W	2073
40990	69th	11/09/2021	W	2228
40990	69th	11/10/2021	W	2276
40990	69th	11/11/2021	W	1831
40990	69th	11/12/2021	W	1904
40990	69th	11/13/2021	A	1464
40990	69th	11/14/2021	U	991
40990	69th	11/15/2021	W	2030
40990	69th	11/16/2021	W	2119
40990	69th	11/17/2021	W	2024
40990	69th	11/18/2021	W	2004
40990	69th	11/19/2021	W	2138
40990	69th	11/20/2021	A	1585
40990	69th	11/21/2021	U	1135
40990	69th	11/22/2021	W	1974
40990	69th	11/23/2021	W	2111
40990	69th	11/24/2021	W	1869
40990	69th	11/25/2021	U	940
40990	69th	11/26/2021	W	1467
40990	69th	11/27/2021	A	1375
40990	69th	11/28/2021	U	938
40990	69th	11/29/2021	W	1907
40990	69th	11/30/2021	W	2084
41000	Cermak-Chinatown	11/01/2021	W	1913
41000	Cermak-Chinatown	11/02/2021	W	1873
41000	Cermak-Chinatown	11/03/2021	W	1829
41000	Cermak-Chinatown	11/04/2021	W	2117
41000	Cermak-Chinatown	11/05/2021	W	2687
41000	Cermak-Chinatown	11/06/2021	A	3339
41000	Cermak-Chinatown	11/07/2021	U	2292
41000	Cermak-Chinatown	11/08/2021	W	1852
41000	Cermak-Chinatown	11/09/2021	W	1765
